target,period_start,actual
actionable_probability_mass,2024-08-26 00:00:00+00:00,0.0
actionable_probability_mass,2024-09-02 00:00:00+00:00,0.990931679097512
actionable_probability_mass,2024-09-09 00:00:00+00:00,0.0
actionable_probability_mass,2024-09-16 00:00:00+00:00,0.5578843566286896
actionable_probability_mass,2024-09-23 00:00:00+00:00,0.0
actionable_probability_mass,2024-09-30 00:00:00+00:00,0.0
actionable_probability_mass,2024-10-07 00:00:00+00:00,0.0
actionable_probability_mass,2024-10-14 00:00:00+00:00,0.0
actionable_probability_mass,2024-10-21 00:00:00+00:00,0.0
actionable_probability_mass,2024-10-28 00:00:00+00:00,0.5016993406604939
actionable_probability_mass,2024-11-04 00:00:00+00:00,0.0
actionable_probability_mass,2024-11-11 00:00:00+00:00,0.0
actionable_probability_mass,2024-11-18 00:00:00+00:00,0.4951377072503446
actionable_probability_mass,2024-11-25 00:00:00+00:00,0.0
actionable_probability_mass,2024-12-02 00:00:00+00:00,0.0
actionable_probability_mass,2024-12-09 00:00:00+00:00,0.5396641573325185
actionable_probability_mass,2024-12-16 00:00:00+00:00,0.0
actionable_probability_mass,2024-12-23 00:00:00+00:00,0.490509703418659
actionable_probability_mass,2024-12-30 00:00:00+00:00,0.8149813368420911
actionable_probability_mass,2025-01-06 00:00:00+00:00,0.0
actionable_probability_mass,2025-01-13 00:00:00+00:00,0.4283692935606201
actionable_probability_mass,2025-01-20 00:00:00+00:00,1.0707124094532765
actionable_probability_mass,2025-01-27 00:00:00+00:00,1.466912628595356
actionable_probability_mass,2025-02-03 00:00:00+00:00,0.5660047874385372
actionable_probability_mass,2025-02-10 00:00:00+00:00,0.907782489000545
actionable_probability_mass,2025-02-17 00:00:00+00:00,0.4295192706689538
actionable_probability_mass,2025-02-24 00:00:00+00:00,0.0
actionable_probability_mass,2025-03-03 00:00:00+00:00,0.4357687131898422
actionable_probability_mass,2025-03-10 00:00:00+00:00,0.939098412871056
actionable_probability_mass,2025-03-17 00:00:00+00:00,0.4275891376595596
actionable_probability_mass,2025-03-24 00:00:00+00:00,0.0
actionable_probability_mass,2025-03-31 00:00:00+00:00,1.470561318566998
actionable_probability_mass,2025-04-07 00:00:00+00:00,0.4953701893695992
actionable_probability_mass,2025-04-14 00:00:00+00:00,0.6354096769345648
actionable_probability_mass,2025-04-21 00:00:00+00:00,0.0
actionable_probability_mass,2025-04-28 00:00:00+00:00,0.0
actionable_probability_mass,2025-05-05 00:00:00+00:00,0.5800632125254277
actionable_probability_mass,2025-05-12 00:00:00+00:00,1.3911324457793728
actionable_probability_mass,2025-05-19 00:00:00+00:00,1.017828887491562
actionable_probability_mass,2025-05-26 00:00:00+00:00,0.0
actionable_probability_mass,2025-06-02 00:00:00+00:00,0.0
actionable_probability_mass,2025-06-09 00:00:00+00:00,0.0
actionable_probability_mass,2025-06-16 00:00:00+00:00,0.0
actionable_probability_mass,2025-06-23 00:00:00+00:00,0.0
actionable_probability_mass,2025-06-30 00:00:00+00:00,0.0
actionable_probability_mass,2025-07-07 00:00:00+00:00,0.0
actionable_probability_mass,2025-07-14 00:00:00+00:00,0.0
actionable_probability_mass,2025-07-21 00:00:00+00:00,0.0
actionable_probability_mass,2025-07-28 00:00:00+00:00,0.0
actionable_probability_mass,2025-08-04 00:00:00+00:00,0.0
actionable_probability_mass,2025-08-11 00:00:00+00:00,0.5096123265386545
actionable_probability_mass,2025-08-18 00:00:00+00:00,0.4366014418972328
actionable_probability_mass,2025-08-25 00:00:00+00:00,1.044097448719256
actionable_probability_mass,2025-09-01 00:00:00+00:00,0.991478440361898
actionable_probability_mass,2025-09-08 00:00:00+00:00,0.516949552947876
actionable_probability_mass,2025-09-15 00:00:00+00:00,0.0
actionable_probability_mass,2025-09-22 00:00:00+00:00,0.8981660363312793
actionable_probability_mass,2025-09-29 00:00:00+00:00,0.9494105328178822
actionable_probability_mass,2025-10-06 00:00:00+00:00,0.5524034726320426
actionable_probability_mass,2025-10-13 00:00:00+00:00,0.5204824975521292
actionable_probability_mass,2025-10-20 00:00:00+00:00,0.4913962000387968
actionable_probability_mass,2025-10-27 00:00:00+00:00,0.0
actionable_probability_mass,2025-11-03 00:00:00+00:00,5.478097900087287
actionable_probability_mass,2025-11-10 00:00:00+00:00,1.030309381271616
actionable_probability_mass,2025-11-17 00:00:00+00:00,0.4765221464784964
actionable_probability_mass,2025-11-24 00:00:00+00:00,0.8704999053222775
actionable_probability_mass,2025-12-01 00:00:00+00:00,0.968684185434698
actionable_probability_mass,2025-12-08 00:00:00+00:00,0.0
actionable_probability_mass,2025-12-15 00:00:00+00:00,0.0
actionable_probability_mass,2025-12-22 00:00:00+00:00,0.0
actionable_probability_mass,2025-12-29 00:00:00+00:00,0.4443714694673871
actionable_probability_mass,2026-01-05 00:00:00+00:00,4.664553450828253
actionable_probability_mass,2026-01-12 00:00:00+00:00,0.0
actionable_probability_mass,2026-01-19 00:00:00+00:00,0.4230449608798826
actionable_probability_mass,2026-01-26 00:00:00+00:00,0.0
actionable_probability_mass,2026-02-02 00:00:00+00:00,0.3945118938878325
actionable_probability_mass,2026-02-09 00:00:00+00:00,0.5239118201949037
actionable_probability_mass,2026-02-16 00:00:00+00:00,1.0849526675235128
actionable_probability_mass,2026-02-23 00:00:00+00:00,0.0
actionable_probability_mass,2026-03-02 00:00:00+00:00,0.0
actionable_probability_mass,2026-03-09 00:00:00+00:00,0.0
