target,model,origin,horizon_step,period_index,actual,forecast,lower,upper
actionable_probability_mass,mean,126,1,126,0.0,0.3035622419173093,0.0,0.5438056721318406
actionable_probability_mass,mean,126,2,127,0.5578843566286896,0.3035622419173093,0.0,0.6433177591977337
actionable_probability_mass,mean,128,1,128,0.0,0.37329778649589546,0.0,0.5472372639560956
actionable_probability_mass,mean,128,2,129,0.0,0.37329778649589546,0.0,0.6192853545521998
actionable_probability_mass,mean,130,1,130,0.0,0.3097977502951471,0.0,0.5451493193765137
actionable_probability_mass,mean,130,2,131,0.0,0.3097977502951471,0.0,0.6426351312158041
actionable_probability_mass,mean,132,1,132,0.0,0.1936020044657752,0.0,0.5440454120957461
actionable_probability_mass,mean,132,2,133,0.5016993406604939,0.1936020044657752,0.0,0.6892038243803231
actionable_probability_mass,mean,134,1,134,0.0,0.13244796216114796,0.0,0.5439255421137934
actionable_probability_mass,mean,134,2,135,0.0,0.13244796216114796,0.0,0.7143651363426388
actionable_probability_mass,mean,136,1,136,0.4951377072503446,0.06271241758256174,0.0,0.5438056721318406
actionable_probability_mass,mean,136,2,137,0.0,0.06271241758256174,0.0,0.7430810229323637
actionable_probability_mass,mean,138,1,138,0.0,0.12460463098885483,0.0,0.5436858021498878
actionable_probability_mass,mean,138,2,139,0.5396641573325185,0.12460463098885483,0.0,0.7172749069799882
actionable_probability_mass,mean,140,1,140,0.0,0.19206265065541964,0.0,0.5435659321679351
actionable_probability_mass,mean,140,2,141,0.490509703418659,0.19206265065541964,0.0,0.6891633585890671
actionable_probability_mass,mean,142,1,142,0.8149813368420911,0.19066394600019027,0.0,0.5431218131925146
actionable_probability_mass,mean,142,2,143,0.0,0.19066394600019027,0.0,0.6891146419486707
actionable_probability_mass,mean,144,1,144,0.4283692935606201,0.29253661310545165,0.0,0.5439255421137934
actionable_probability_mass,mean,144,2,145,1.0707124094532765,0.29253661310545165,0.0,0.6480542459394958
actionable_probability_mass,mean,146,1,146,1.466912628595356,0.41802961257589566,0.0,0.5493252085356777
actionable_probability_mass,mean,146,2,147,0.5660047874385372,0.41802961257589566,0.0,0.6037096250620775
actionable_probability_mass,mean,148,1,148,0.907782489000545,0.6046862699135674,0.0,0.6046862699135674
actionable_probability_mass,mean,148,2,149,0.4295192706689538,0.6046862699135674,0.0,0.6046862699135674
actionable_probability_mass,mean,150,1,150,0.0,0.7105352769449225,0.0,0.7105352769449225
actionable_probability_mass,mean,150,2,151,0.4357687131898422,0.7105352769449225,0.0,0.7105352769449225
actionable_probability_mass,mean,152,1,152,0.939098412871056,0.6631336989883914,0.0,0.6631336989883914
actionable_probability_mass,mean,152,2,153,0.4275891376595596,0.6631336989883914,0.0,0.6631336989883914
actionable_probability_mass,mean,154,1,154,0.0,0.6465844299279813,0.0,0.6465844299279813
actionable_probability_mass,mean,154,2,155,1.470561318566998,0.6465844299279813,0.0,0.6465844299279813
actionable_probability_mass,mean,156,1,156,0.4953701893695992,0.5762899177446192,0.0,0.7135006876894625
actionable_probability_mass,mean,156,2,157,0.6354096769345648,0.5762899177446192,0.0,0.7703352495042712
actionable_probability_mass,mean,158,1,158,0.0,0.5504746810739525,0.0,0.6985821682747515
actionable_probability_mass,mean,158,2,159,0.0,0.5504746810739525,0.0,0.759930298162322
actionable_probability_mass,mean,160,1,160,0.5800632125254277,0.49600359192522214,0.0,0.6836636488600385
actionable_probability_mass,mean,160,2,161,1.3911324457793728,0.49600359192522214,0.0,0.7613949895581467
actionable_probability_mass,mean,162,1,162,1.017828887491562,0.5715671053969953,0.0,0.7433377265188864
actionable_probability_mass,mean,162,2,163,0.0,0.5715671053969953,0.0,0.8144874474048243
actionable_probability_mass,mean,164,1,164,0.0,0.5149755515125658,0.0,0.7957260316573374
actionable_probability_mass,mean,164,2,165,0.0,0.5149755515125658,0.0,0.9120166881760602
actionable_probability_mass,mean,166,1,166,0.0,0.3736280682245453,0.0,0.7828891615341664
actionable_probability_mass,mean,166,2,167,0.0,0.3736280682245453,0.0,0.9524106569346523
actionable_probability_mass,mean,168,1,168,0.0,0.3736280682245453,0.0,0.7700522914109974
actionable_probability_mass,mean,168,2,169,0.0,0.3736280682245453,0.0,0.9342565811080447
actionable_probability_mass,mean,170,1,170,0.0,0.12722861093644525,0.0,0.7572154212878265
actionable_probability_mass,mean,170,2,171,0.0,0.12722861093644525,0.0,1.0181645022515358
actionable_probability_mass,mean,172,1,172,0.0,0.0,0.0,0.7433377265188864
actionable_probability_mass,mean,172,2,173,0.0,0.0,0.0,1.0512382942665919
actionable_probability_mass,mean,174,1,174,0.5096123265386545,0.0,0.0,0.7284192071041755
actionable_probability_mass,mean,174,2,175,0.4366014418972328,0.0,0.0,1.0301403217797813
actionable_probability_mass,mean,176,1,176,1.044097448719256,0.11827672105448592,0.0,0.7135006876894625
actionable_probability_mass,mean,176,2,177,0.991478440361898,0.11827672105448592,0.0,0.9600505273191805
actionable_probability_mass,mean,178,1,178,0.516949552947876,0.3727237071896302,0.0,0.833753813778489
actionable_probability_mass,mean,178,2,179,0.0,0.3727237071896302,0.0,1.0247187365899082
actionable_probability_mass,mean,180,1,180,0.8981660363312793,0.43734240130811475,0.0,0.8212388291542232
actionable_probability_mass,mean,180,2,181,0.9494105328178822,0.43734240130811475,0.0,0.9802539361146656
actionable_probability_mass,mean,182,1,182,0.5524034726320426,0.66828947245176,0.0,0.8961050586944931
actionable_probability_mass,mean,182,2,183,0.5204824975521292,0.66828947245176,0.0,0.9904693642362106
actionable_probability_mass,mean,184,1,184,0.4913962000387968,0.6841234976702955,0.0,0.8919831034209205
actionable_probability_mass,mean,184,2,185,0.0,0.6841234976702955,0.0,0.9780813711923539
actionable_probability_mass,mean,186,1,186,5.478097900087287,0.4911010365400008,0.0,0.8878611481473473
actionable_probability_mass,mean,186,2,187,1.030309381271616,0.4911010365400008,0.0,1.0522045673837732
actionable_probability_mass,mean,188,1,188,0.4765221464784964,1.2400332525913793,0.0,1.2400332525913793
actionable_probability_mass,mean,188,2,189,0.8704999053222775,1.2400332525913793,0.0,1.2400332525913793
actionable_probability_mass,mean,190,1,190,0.968684185434698,1.1774639379228307,0.0,1.1774639379228307
actionable_probability_mass,mean,190,2,191,0.0,1.1774639379228307,0.0,1.1774639379228307
actionable_probability_mass,mean,192,1,192,0.0,1.1644387148291466,0.0,1.1644387148291466
actionable_probability_mass,mean,192,2,193,0.0,1.1644387148291466,0.0,1.1644387148291466
actionable_probability_mass,mean,194,1,194,0.4443714694673871,1.1030141898242969,0.0,1.1030141898242969
actionable_probability_mass,mean,194,2,195,4.664553450828253,1.1030141898242969,0.0,1.1030141898242969
actionable_probability_mass,mean,196,1,196,0.0,0.9280788946913889,0.0,0.9280788946913889
actionable_probability_mass,mean,196,2,197,0.4230449608798826,0.9280788946913889,0.0,0.9280788946913889
actionable_probability_mass,mean,198,1,198,0.0,0.8125817583262775,0.0,0.9204842041176923
actionable_probability_mass,mean,198,2,199,0.3945118938878325,0.8125817583262775,0.0,0.965178860577724
actionable_probability_mass,mean,200,1,200,0.5239118201949037,0.7408102218829193,0.0,0.9151658587595879
actionable_probability_mass,mean,200,2,201,1.0849526675235128,0.7408102218829193,0.0,0.9873863282301025
actionable_probability_mass,mean,202,1,202,0.0,0.9419182828477214,0.0,0.9419182828477214
actionable_probability_mass,mean,202,2,203,0.0,0.9419182828477214,0.0,0.9419182828477214
actionable_probability_mass,mean,204,1,204,0.0,0.3033026678107664,0.0,0.9311208948339005
actionable_probability_mass,mean,204,2,205,0.4977694258197623,0.3033026678107664,0.0,1.1911717191719133
actionable_probability_mass,mean,206,1,206,7.045440697420234,0.31264322592825144,0.0,0.925802549475796
actionable_probability_mass,mean,206,2,207,22.273457775449653,0.31264322592825144,0.0,1.1797814571847016
actionable_probability_mass,mean,208,1,208,5.128998030113391,3.928191548301008,0.0,3.928191548301008
actionable_probability_mass,mean,208,2,209,26.13530330444996,3.928191548301008,0.0,3.928191548301008
actionable_probability_mass,exponential_smoothing,12,1,12,0.0,0.7507969750384951,0.0,1.406479430046784
actionable_probability_mass,exponential_smoothing,12,2,13,0.4747068174892888,0.7507969750384951,0.0,1.6780719955213041
actionable_probability_mass,exponential_smoothing,14,1,14,0.0,0.47470681041560614,0.0,1.0904619198001897
actionable_probability_mass,exponential_smoothing,14,2,15,0.0,0.47470681041560614,0.0,1.3455160372078128
actionable_probability_mass,exponential_smoothing,16,1,16,0.0,1.05406086173955e-16,0.0,0.5754555942180001
actionable_probability_mass,exponential_smoothing,16,2,17,0.0,1.05406086173955e-16,0.0,0.8138171058865641
actionable_probability_mass,exponential_smoothing,18,1,18,0.8775562599634154,2.3404852761189643e-32,0.0,0.5351560790514169
actionable_probability_mass,exponential_smoothing,18,2,19,0.0,2.3404852761189643e-32,0.0,0.7568249849809221
actionable_probability_mass,exponential_smoothing,20,1,20,0.0,1.3076607091528298e-08,0.0,0.6836636546126206
actionable_probability_mass,exponential_smoothing,20,2,21,0.0,1.3076607091528298e-08,0.0,0.9668464070382154
actionable_probability_mass,exponential_smoothing,22,1,22,0.0,2.9035900553982637e-24,0.0,0.6560546245511668
actionable_probability_mass,exponential_smoothing,22,2,23,0.0,2.9035900553982637e-24,0.0,0.927801347697849
actionable_probability_mass,exponential_smoothing,24,1,24,0.0,6.447265067151572e-40,0.0,0.6157551093845831
actionable_probability_mass,exponential_smoothing,24,2,25,0.0,6.447265067151572e-40,0.0,0.8708092267922062
actionable_probability_mass,exponential_smoothing,26,1,26,0.0,1.4315804246826263e-55,0.0,0.575455594218
actionable_probability_mass,exponential_smoothing,26,2,27,0.0,1.4315804246826263e-55,0.0,0.813817105886564
actionable_probability_mass,exponential_smoothing,28,1,28,0.0,3.178747098170623e-71,0.0,0.5351560790514169
actionable_probability_mass,exponential_smoothing,28,2,29,0.0,3.178747098170623e-71,0.0,0.7568249849809221
actionable_probability_mass,exponential_smoothing,30,1,30,0.0,7.058236435698857e-87,0.0,0.49485656388483396
actionable_probability_mass,exponential_smoothing,30,2,31,0.0,7.058236435698857e-87,0.0,0.6998328640752801
actionable_probability_mass,exponential_smoothing,32,1,32,0.0,1.5672433208322138e-102,0.0,0.4743346367586645
actionable_probability_mass,exponential_smoothing,32,2,33,0.0,1.5672433208322138e-102,0.0,0.670810476407419
actionable_probability_mass,exponential_smoothing,34,1,34,0.3572097058644798,3.47997923995583e-118,0.0,0.4735902976729093
actionable_probability_mass,exponential_smoothing,34,2,35,0.0,3.47997923995583e-118,0.0,0.6697578219773396
actionable_probability_mass,exponential_smoothing,36,1,36,0.0,5.322839327777034e-09,0.0,0.47284596390999345
actionable_probability_mass,exponential_smoothing,36,2,37,0.0,5.322839327777034e-09,0.0,0.6687051728700996
actionable_probability_mass,exponential_smoothing,38,1,38,0.0,1.1819077556156708e-24,0.0,0.47210161950139895
actionable_probability_mass,exponential_smoothing,38,2,39,0.0,1.1819077556156708e-24,0.0,0.6676525131171809
actionable_probability_mass,exponential_smoothing,40,1,40,0.0,2.6243624065351208e-40,0.0,0.4713572804156438
actionable_probability_mass,exponential_smoothing,40,2,41,0.0,2.6243624065351208e-40,0.0,0.6665998586871016
actionable_probability_mass,exponential_smoothing,42,1,42,0.0,5.827255137391953e-56,0.0,0.4596075703719374
actionable_probability_mass,exponential_smoothing,42,2,43,0.0,5.827255137391953e-56,0.0,0.6499832593893407
actionable_probability_mass,exponential_smoothing,44,1,44,0.0,1.2939105647795552e-71,0.0,0.4368524893702806
actionable_probability_mass,exponential_smoothing,44,2,45,0.0,1.2939105647795552e-71,0.0,0.6178027152238992
actionable_probability_mass,exponential_smoothing,46,1,46,0.0,2.8730586016480047e-87,0.0,0.41409740836862297
actionable_probability_mass,exponential_smoothing,46,2,47,0.0,2.8730586016480047e-87,0.0,0.5856221710584566
actionable_probability_mass,exponential_smoothing,48,1,48,0.0,6.379471621293941e-103,0.0,0.3913423273669662
actionable_probability_mass,exponential_smoothing,48,2,49,0.0,6.379471621293941e-103,0.0,0.5534416268930153
actionable_probability_mass,exponential_smoothing,50,1,50,0.5179237057210372,1.416527255780662e-118,0.0,0.3685872463653086
actionable_probability_mass,exponential_smoothing,50,2,51,0.5545450699846328,1.416527255780662e-118,0.0,0.5212610827275728
actionable_probability_mass,exponential_smoothing,52,1,52,0.0,0.5545450694389319,0.08021042967943226,1.0141526398108693
actionable_probability_mass,exponential_smoothing,52,2,53,0.0,0.5545450694389319,0.0,1.2045283288282724
actionable_probability_mass,exponential_smoothing,54,1,54,0.0,1.2313374085669169e-16,0.0,0.4368524893702807
actionable_probability_mass,exponential_smoothing,54,2,55,0.0,1.2313374085669169e-16,0.0,0.6178027152238993
actionable_probability_mass,exponential_smoothing,56,1,56,0.0,2.734118284146529e-32,0.0,0.41409740836862297
actionable_probability_mass,exponential_smoothing,56,2,57,0.0,2.734118284146529e-32,0.0,0.5856221710584566
actionable_probability_mass,exponential_smoothing,58,1,58,0.0,6.070962142216206e-48,0.0,0.3913423273669662
actionable_probability_mass,exponential_smoothing,58,2,59,0.0,6.070962142216206e-48,0.0,0.5534416268930153
actionable_probability_mass,exponential_smoothing,60,1,60,0.0,1.348024390383219e-63,0.0,0.3685872463653086
actionable_probability_mass,exponential_smoothing,60,2,61,0.0,1.348024390383219e-63,0.0,0.5212610827275728
actionable_probability_mass,exponential_smoothing,62,1,62,0.0,2.9932154319194806e-79,0.0,0.32515087247615737
actionable_probability_mass,exponential_smoothing,62,2,63,0.3486549908129756,2.9932154319194806e-79,0.0,0.4598327736732265
actionable_probability_mass,exponential_smoothing,64,1,64,0.0,0.3486549856176114,0.0,0.7032982769666399
actionable_probability_mass,exponential_smoothing,64,2,65,0.0,0.3486549856176114,0.0,0.8501963380480406
actionable_probability_mass,exponential_smoothing,66,1,66,0.0,7.741695853660499e-17,0.0,0.3529323483387277
actionable_probability_mass,exponential_smoothing,66,2,67,0.0,7.741695853660499e-17,0.0,0.49912171362081426
actionable_probability_mass,exponential_smoothing,68,1,68,0.0,1.7190017972757985e-32,0.0,0.3512214053284269
actionable_probability_mass,exponential_smoothing,68,2,69,0.5081170016051968,1.7190017972757985e-32,0.0,0.4967020748111994
actionable_probability_mass,exponential_smoothing,70,1,70,0.0,0.5081169940336634,0.036759719523015766,0.876704240398972
actionable_probability_mass,exponential_smoothing,70,2,71,0.0,0.5081169940336634,0.0,1.0293780767612362
actionable_probability_mass,exponential_smoothing,72,1,72,0.5441053470867225,1.1282463719589928e-16,0.0,0.3563542343593295
actionable_probability_mass,exponential_smoothing,72,2,73,0.0,1.1282463719589928e-16,0.0,0.5039609912400441
actionable_probability_mass,exponential_smoothing,74,1,74,0.0,8.107801362558024e-09,0.0,0.43685249747808197
actionable_probability_mass,exponential_smoothing,74,2,75,0.5112215962029143,8.107801362558024e-09,0.0,0.6178027233317005
actionable_probability_mass,exponential_smoothing,76,1,76,0.3528092722819265,0.5112215885851189,0.01980968636048408,0.9840675471722731
actionable_probability_mass,exponential_smoothing,76,2,77,0.0,0.5112215885851189,0.0,1.1799267561323792
actionable_probability_mass,exponential_smoothing,78,1,78,0.0,5.2572678721316744e-09,0.0,0.47210162475866685
actionable_probability_mass,exponential_smoothing,78,2,79,0.0,5.2572678721316744e-09,0.0,0.6676525183744487
actionable_probability_mass,exponential_smoothing,80,1,80,0.0,1.1673479676525377e-24,0.0,0.4713572804156438
actionable_probability_mass,exponential_smoothing,80,2,81,0.0,1.1673479676525377e-24,0.0,0.6665998586871016
actionable_probability_mass,exponential_smoothing,82,1,82,0.0,2.5920331828744595e-40,0.0,0.45960757037193817
actionable_probability_mass,exponential_smoothing,82,2,83,0.3594509757342988,2.5920331828744595e-40,0.0,0.6499832593893416
actionable_probability_mass,exponential_smoothing,84,1,84,0.0,0.35945097037806184,0.0,0.7969758407092882
actionable_probability_mass,exponential_smoothing,84,2,85,0.0,0.35945097037806184,0.0,0.9782045758760118
actionable_probability_mass,exponential_smoothing,86,1,86,0.0,0.012675650395715467,0.0,0.42743277431347776
actionable_probability_mass,exponential_smoothing,86,2,87,0.0,0.012675650395715467,0.0,0.5992308001310734
actionable_probability_mass,exponential_smoothing,88,1,88,0.0,1.772230111718806e-32,0.0,0.3929112162758387
actionable_probability_mass,exponential_smoothing,88,2,89,0.0,1.772230111718806e-32,0.0,0.5556603708657994
actionable_probability_mass,exponential_smoothing,90,1,90,0.0,3.935141349928464e-48,0.0,0.3706043892481465
actionable_probability_mass,exponential_smoothing,90,2,91,0.0,3.935141349928464e-48,0.0,0.5241137535497264
actionable_probability_mass,exponential_smoothing,92,1,92,0.0,8.737769063690201e-64,0.0,0.3592268487473169
actionable_probability_mass,exponential_smoothing,92,2,93,0.0,8.737769063690201e-64,0.0,0.508023481467004
actionable_probability_mass,exponential_smoothing,94,1,94,0.0,1.9401744796732515e-79,0.0,0.3587785947733531
actionable_probability_mass,exponential_smoothing,94,2,95,0.0,1.9401744796732515e-79,0.0,0.5073895546176368
actionable_probability_mass,exponential_smoothing,96,1,96,0.0,4.308052758246753e-95,0.0,0.3583303407993893
actionable_probability_mass,exponential_smoothing,96,2,97,0.0,4.308052758246753e-95,0.0,0.5067556277682695
actionable_probability_mass,exponential_smoothing,98,1,98,0.0,9.565798727010917e-111,0.0,0.3578820868254255
actionable_probability_mass,exponential_smoothing,98,2,99,0.0,9.565798727010917e-111,0.0,0.5061217009189023
actionable_probability_mass,exponential_smoothing,100,1,100,0.0,2.1240339991315065e-126,0.0,0.35743383285146174
actionable_probability_mass,exponential_smoothing,100,2,101,0.0,2.1240339991315065e-126,0.0,0.5054877740695352
actionable_probability_mass,exponential_smoothing,102,1,102,0.0,4.7163029018448965e-142,0.0,0.35635423435932945
actionable_probability_mass,exponential_smoothing,102,2,103,0.0,4.7163029018448965e-142,0.0,0.5039609912400441
actionable_probability_mass,exponential_smoothing,104,1,104,0.43524416262512,1.0472296145469288e-157,0.0,0.35464329134902856
actionable_probability_mass,exponential_smoothing,104,2,105,0.0,1.0472296145469288e-157,0.0,0.5015413524304292
actionable_probability_mass,exponential_smoothing,106,1,106,0.0,6.485643329314539e-09,0.0,0.35833034728503266
actionable_probability_mass,exponential_smoothing,106,2,107,0.0,6.485643329314539e-09,0.0,0.5067556342539129
actionable_probability_mass,exponential_smoothing,108,1,108,0.0,1.4401021107423115e-24,0.0,0.3578820868254255
actionable_probability_mass,exponential_smoothing,108,2,109,0.0,1.4401021107423115e-24,0.0,0.5061217009189023
actionable_probability_mass,exponential_smoothing,110,1,110,0.0,3.1976690423148024e-40,0.0,0.35743383285146174
actionable_probability_mass,exponential_smoothing,110,2,111,3.44480621866376,3.1976690423148024e-40,0.0,0.5054877740695352
actionable_probability_mass,exponential_smoothing,112,1,112,1.9096506040024297,3.444806167332147,3.0855793239377274,3.804033016079464
actionable_probability_mass,exponential_smoothing,112,2,113,3.891809400615239,3.444806167332147,2.936782693435283,3.952829648799151
actionable_probability_mass,exponential_smoothing,114,1,114,2.9955446264856245,3.4842131942777317,3.119427579841431,3.8967052270527036
actionable_probability_mass,exponential_smoothing,114,2,115,0.912506686080536,3.4842131942777317,2.9683284309833122,4.067565021398944
actionable_probability_mass,exponential_smoothing,116,1,116,0.5435059971769587,1.4698488190460064,1.0840822495907292,1.8671477290026877
actionable_probability_mass,exponential_smoothing,116,2,117,0.5277457521369908,1.4698488190460064,0.9242925046122108,2.0317143258227923
actionable_probability_mass,exponential_smoothing,118,1,118,0.0,0.5553387909768521,0.14352875704331847,0.938263387996138
actionable_probability_mass,exponential_smoothing,118,2,119,0.0,0.5553387909768521,0.0,1.0968759494477784
actionable_probability_mass,exponential_smoothing,120,1,120,0.0,0.016529115286811582,0.0,0.387993147349509
actionable_probability_mass,exponential_smoothing,120,2,121,0.5080002896059868,0.016529115286811582,0.0,0.5418585873636725
actionable_probability_mass,exponential_smoothing,122,1,122,0.5280101413359624,0.4203425395133105,0.0012387530298109684,0.8484664385939054
actionable_probability_mass,exponential_smoothing,122,2,123,0.401555825299013,0.4203425395133105,0.0,1.025801163969138
actionable_probability_mass,exponential_smoothing,124,1,124,0.0,0.42019197361531807,0.002381465804943139,0.8342197005476304
actionable_probability_mass,exponential_smoothing,124,2,125,0.990931679097512,0.42019197361531807,0.0,1.0057156002414986
actionable_probability_mass,exponential_smoothing,126,1,126,0.0,0.8238862346328825,0.4057956912131774,1.2767975739470359
actionable_probability_mass,exponential_smoothing,126,2,127,0.5578843566286896,0.8238862346328825,0.23261691782879812,1.464399593243521
actionable_probability_mass,exponential_smoothing,128,1,128,0.0,0.4765941519203757,0.04348575659556503,0.9223178278081549
actionable_probability_mass,exponential_smoothing,128,2,129,0.0,0.4765941519203757,0.0,1.1069426194316627
actionable_probability_mass,exponential_smoothing,130,1,130,0.0,0.021015510681119932,0.0,0.4597483313884942
actionable_probability_mass,exponential_smoothing,130,2,131,0.0,0.021015510681119932,0.0,0.6414774159836921
actionable_probability_mass,exponential_smoothing,132,1,132,0.0,0.0009258562950318623,0.0,0.43160319695678734
actionable_probability_mass,exponential_smoothing,132,2,133,0.5016993406604939,0.0009258562950318623,0.0,0.6099955924656641
actionable_probability_mass,exponential_smoothing,134,1,134,0.0,0.3963543075367142,0.0,0.8560198597946194
actionable_probability_mass,exponential_smoothing,134,2,135,0.0,0.3963543075367142,0.0,1.0464195656955624
actionable_probability_mass,exponential_smoothing,136,1,136,0.4951377072503446,0.018146166518336573,0.0,0.47078281329350474
actionable_probability_mass,exponential_smoothing,136,2,137,0.0,0.018146166518336573,0.0,0.6582710512148595
actionable_probability_mass,exponential_smoothing,138,1,138,0.0,0.086157795826019,0.0,0.5578819635328458
actionable_probability_mass,exponential_smoothing,138,2,139,0.5396641573325185,0.086157795826019,0.0,0.7532765114961739
actionable_probability_mass,exponential_smoothing,140,1,140,0.0,0.4239565310741528,0.0,0.9012290181503835
actionable_probability_mass,exponential_smoothing,140,2,141,0.490509703418659,0.4239565310741528,0.0,1.098921755244896
actionable_probability_mass,exponential_smoothing,142,1,142,0.8149813368420911,0.39964411771269587,0.0,0.8737120185136302
actionable_probability_mass,exponential_smoothing,142,2,143,0.0,0.39964411771269587,0.0,1.0700773725111203
actionable_probability_mass,exponential_smoothing,144,1,144,0.4283692935606201,0.16943847670771622,0.0,0.641842443416661
actionable_probability_mass,exponential_smoothing,144,2,145,1.0707124094532765,0.16943847670771622,0.0,0.8375185733463539
actionable_probability_mass,exponential_smoothing,146,1,146,1.466912628595356,0.9028881593267268,0.4588917201791103,1.3832742593590759
actionable_probability_mass,exponential_smoothing,146,2,147,0.5660047874385372,0.9028881593267268,0.2749823734388068,1.5822566971679932
actionable_probability_mass,exponential_smoothing,148,1,148,0.907782489000545,0.7511145014355771,0.29088975398853617,1.2416814464250434
actionable_probability_mass,exponential_smoothing,148,2,149,0.4295192706689538,0.7511145014355771,0.10025842185623934,1.4448809282916164
actionable_probability_mass,exponential_smoothing,150,1,150,0.0,0.5373699394036007,0.08366267912396913,1.0249134660344386
actionable_probability_mass,exponential_smoothing,150,2,151,0.4357687131898422,0.5373699394036007,0.0,1.22686060701214
actionable_probability_mass,exponential_smoothing,152,1,152,0.939098412871056,0.36140890989588037,0.0,0.8464241030808654
actionable_probability_mass,exponential_smoothing,152,2,153,0.4275891376595596,0.36140890989588037,0.0,1.047323974055093
actionable_probability_mass,exponential_smoothing,154,1,154,0.0,0.5188012526222382,0.05770451686563621,1.0138823355827613
actionable_probability_mass,exponential_smoothing,154,2,155,1.470561318566998,0.5188012526222382,0.0,1.2189516346193696
actionable_probability_mass,exponential_smoothing,156,1,156,0.4953701893695992,1.11777072689983,0.6318439565408125,1.616761756176972
actionable_probability_mass,exponential_smoothing,156,2,157,0.6354096769345648,1.11777072689983,0.4305664979379509,1.8234506080060746
actionable_probability_mass,exponential_smoothing,158,1,158,0.0,0.6439256935334672,0.13845401076014519,1.1400809967715175
actionable_probability_mass,exponential_smoothing,158,2,159,0.0,0.6439256935334672,0.0,1.3455952524160535
actionable_probability_mass,exponential_smoothing,160,1,160,0.5800632125254277,0.04981649237152414,0.0,0.5453227084618887
actionable_probability_mass,exponential_smoothing,160,2,161,1.3911324457793728,0.04981649237152414,0.0,0.7505681034066912
actionable_probability_mass,exponential_smoothing,162,1,162,1.017828887491562,1.1303853776042163,0.614162752551992,1.6374468990769673
actionable_probability_mass,exponential_smoothing,162,2,163,0.0,1.1303853776042163,0.40033634005151963,1.8474786582285172
actionable_probability_mass,exponential_smoothing,164,1,164,0.0,0.2941443160966674,0.0,0.7997872278764351
actionable_probability_mass,exponential_smoothing,164,2,165,0.0,0.2941443160966674,0.0,1.0092313796534373
actionable_probability_mass,exponential_smoothing,166,1,166,0.0,0.021147861718175075,0.0,0.525521432807766
actionable_probability_mass,exponential_smoothing,166,2,167,0.0,0.021147861718175075,0.0,0.734439806455625
actionable_probability_mass,exponential_smoothing,168,1,168,0.0,0.0015629885367233758,0.0,0.504592298535566
actionable_probability_mass,exponential_smoothing,168,2,169,0.0,0.0015629885367233758,0.0,0.7129538610082665
actionable_probability_mass,exponential_smoothing,170,1,170,0.0,0.00011568442508997684,0.0,0.5017994649646775
actionable_probability_mass,exponential_smoothing,170,2,171,0.0,0.00011568442508997684,0.0,0.7096036908867821
actionable_probability_mass,exponential_smoothing,172,1,172,0.0,8.562564066894083e-06,0.0,0.5005032564972319
actionable_probability_mass,exponential_smoothing,172,2,173,0.0,8.562564066894083e-06,0.0,0.7078149466201201
actionable_probability_mass,exponential_smoothing,174,1,174,0.5096123265386545,6.337681438625735e-07,0.0,0.4994627039816395
actionable_probability_mass,exponential_smoothing,174,2,175,0.4366014418972328,6.337681438625735e-07,0.0,0.7063466673550125
actionable_probability_mass,exponential_smoothing,176,1,176,1.044097448719256,0.4189187934149933,0.0,0.9233016133690584
actionable_probability_mass,exponential_smoothing,176,2,177,0.991478440361898,0.4189187934149933,0.0,1.1322238180220192
actionable_probability_mass,exponential_smoothing,178,1,178,0.516949552947876,0.961281562678648,0.4493573004918423,1.4696079932332846
actionable_probability_mass,exponential_smoothing,178,2,179,0.0,0.961281562678648,0.23731132818622713,1.6801636948817205
actionable_probability_mass,exponential_smoothing,180,1,180,0.8981660363312793,0.16714249516555607,0.0,0.6751152538554206
actionable_probability_mass,exponential_smoothing,180,2,181,0.9494105328178822,0.16714249516555607,0.0,0.8855244598208378
actionable_probability_mass,exponential_smoothing,182,1,182,0.5524034726320426,0.8811698283881008,0.36547044684726515,1.3905930982909127
actionable_probability_mass,exponential_smoothing,182,2,183,0.5204824975521292,0.8811698283881008,0.1518607689056336,1.6016031256731074
actionable_probability_mass,exponential_smoothing,184,1,184,0.4913962000387968,0.5543294829253981,0.042050011112942376,1.063370728516805
actionable_probability_mass,exponential_smoothing,184,2,185,0.0,0.5543294829253981,0.0,1.2742225162480594
actionable_probability_mass,exponential_smoothing,186,1,186,5.478097900087287,0.13964544951127345,0.0,0.6483124016116363
actionable_probability_mass,exponential_smoothing,186,2,187,1.030309381271616,0.13964544951127345,0.0,0.8590091519025921
actionable_probability_mass,exponential_smoothing,188,1,188,0.4765221464784964,1.8818888272316379,1.372762218718496,2.364129486035441
actionable_probability_mass,exponential_smoothing,188,2,189,0.8704999053222775,1.8818888272316379,1.1618750725073355,2.5638801072397124
actionable_probability_mass,exponential_smoothing,190,1,190,0.968684185434698,1.136024433316771,0.6053349413729466,1.632570936533775
actionable_probability_mass,exponential_smoothing,190,2,191,0.0,1.136024433316771,0.3855161564009272,1.8382472325151937
actionable_probability_mass,exponential_smoothing,192,1,192,0.0,0.6297754818576623,0.08541989628204161,1.1213279225016808
actionable_probability_mass,exponential_smoothing,192,2,193,0.0,0.6297754818576623,0.0,1.324935610034029
actionable_probability_mass,exponential_smoothing,194,1,194,0.4443714694673871,0.18643155701121847,0.0,0.6624896850672212
